PROG_ID;FIRST_TIME;NAME;ROLE
MNMA03008713;02.05.2013 18:00;Lisbeth Sellereite;Redigerer
MNMA03008713;02.05.2013 18:00;Anne Grosvold;Programleder
MNMA03008713;02.05.2013 18:00;Susanne Sunde Bakke;Skript
MNMA03008713;02.05.2013 18:00;Dag Dørum;Produsent
MNMA03008713;02.05.2013 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03008713;02.05.2013 18:00;Cecilie Bjelland;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Sven Ivar Dysthe;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Per Sandberg;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Ole Petter Ottersen;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Bent Høie;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Karin Andersen;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Ketil Solvik-Olsen;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Widar Halén;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Paul Chaffey;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Torgeir Bruun Wyller;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Kristian Berg Harpviken;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Robin Kåss;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Tove Wang;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Peter Gitmark;Intervjuobjekt
MNMA03008713;02.05.2013 18:00;Nina T Grønvold;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Finn Lie;Redigerer
MNMA03008813;03.05.2013 18:00;Anne Grosvold;Programleder
MNMA03008813;03.05.2013 18:00;Lars Christian Rød;Skript
MNMA03008813;03.05.2013 18:00;Dag Dørum;Produsent
MNMA03008813;03.05.2013 18:00;Magnus Takvam;Kommentator
MNMA03008813;03.05.2013 18:00;Trine Eilertsen;Kommentator
MNMA03008813;03.05.2013 18:00;Kjetil Alstadheim;Kommentator
MNMA03008813;03.05.2013 18:00;Erna Solberg;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Roar Flåthen;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Kristin Skogen Lund;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Linda Hofstad Helleland;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Thomas Talseth;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Eldrid Mageli;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Ingeborg Senneset;Intervjuobjekt
MNMA03008813;03.05.2013 18:00;Thale Kristine Skeidsvoll;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Per Ivar Nordal;Redigerer
MNMA03011313;07.06.2013 18:00;Jan Egeland;Gjest
MNMA03011313;07.06.2013 18:00;Anne Grosvold;Programleder
MNMA03011313;07.06.2013 18:00;Axel Wilhelm Due;Reporter
MNMA03011313;07.06.2013 18:00;Elisabeth Onsum;Reporter
MNMA03011313;07.06.2013 18:00;Jelena Maria H. Cabo;Reporter
MNMA03011313;07.06.2013 18:00;Siri Storstein Hytten;Produsent
MNMA03011313;07.06.2013 18:00;Jon Gelius;Korrespondent
MNMA03011313;07.06.2013 18:00;Knut Arild Hareide;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Øyvind Korsberg;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Øystein Stray Spetalen;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Pål Hartvig;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Gisle Hannemyr;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Harald Stanghelle;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Mina Gerhardsen;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Eivind Smith;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Bernt Aardal;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Jon Michelet;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Jacob Margido Esp;Intervjuobjekt
MNMA03011313;07.06.2013 18:00;Else May-Botten;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Mari-Janne Myrhol;Redigerer
MNMA03012813;28.06.2013 18:00;Anne Grosvold;Programleder
MNMA03012813;28.06.2013 18:00;Susanne Sunde Bakke;Skript
MNMA03012813;28.06.2013 18:00;Dag Dørum;Produsent
MNMA03012813;28.06.2013 18:00;Kristin Halvorsen;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Siv Jensen;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Jan Arild Snoen;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Torgeir Larsen;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Mette Nordhus;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Leni Stenseth;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Stian Berger Røsland;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Steffen Handal;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Johan Kaggestad;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Esten O. Sæther;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Olivia Salles;Intervjuobjekt
MNMA03012813;28.06.2013 18:00;Mari Rege;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03013513;09.07.2013 18:00;Hege Holm;Programleder
MNMA03013513;09.07.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03013513;09.07.2013 18:00;Gry Veiby;Produsent
MNMA03013513;09.07.2013 18:00;Agnes Moxnes;Kommentator
MNMA03013513;09.07.2013 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03013513;09.07.2013 18:00;Solveig Horne;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Inga Marte Thorkildsen;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Anders Romarheim;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Heikki Holmås;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Per Arne Kalbakk;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Laila Bokhari;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Thorbjørn Jagland;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Kjell Arvid Svendsen;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Per Ståle Lønning;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Aslak Sira Myhre;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Ronny Oksvold;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Olaf Thommesen;Intervjuobjekt
MNMA03013513;09.07.2013 18:00;Gaute Holmin;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Frode Thorshaug;Redigerer
MNMA03014413;22.07.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03014413;22.07.2013 18:00;Lars Christian Rød;Skript
MNMA03014413;22.07.2013 18:00;Siri S. Hytten;Produsent
MNMA03014413;22.07.2013 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
MNMA03014413;22.07.2013 18:00;Espen Aas;Korrespondent
MNMA03014413;22.07.2013 18:00;Jens Stoltenberg;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Edvard Hambro;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Audun Lysbakken;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Espen Barth Eide;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Øivind Bratberg;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Anniken Hauglie;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Arild Knutsen;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Kari-Grete Alstad;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Ali Esbati;Intervjuobjekt
MNMA03014413;22.07.2013 18:00;Olav Elvestuen;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Eli Kyrkjebø;Redigerer
MNMA03020013;08.10.2013 18:00;Sigrid Sollund;Programleder
MNMA03020013;08.10.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03020013;08.10.2013 18:00;Siri S. Hytten;Produsent
MNMA03020013;08.10.2013 18:00;Erna Solberg;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Lars Haltbrekken;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Audun Lysbakken;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Trond Giske;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Siv Jensen;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Svein Flåtten;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Bård Hoksrud;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Kristin Skogen Lund;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Marianne Marthinsen;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Tor-Arne Solbakken;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Nikolai Astrup;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Merete Furuberg;Intervjuobjekt
MNMA03020013;08.10.2013 18:00;Gunnar Lindberg;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Tove Nilsen Søetorp;Script
MNMA03021813;01.11.2013 18:00;Finn Lie;Redigerer
MNMA03021813;01.11.2013 18:00;Anne Grosvold;Programleder
MNMA03021813;01.11.2013 18:00;Dag Dørum;Produsent
MNMA03021813;01.11.2013 18:00;Hans Petter Graver;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Snorre Valen;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Harald Victor Hove;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Bård Glad Pedersen;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Petter Schou;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Steffen Handal;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Guro Sibeko;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Inger Merete Hobbelstad;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Ivar Køhn;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Silje Naustvik;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Sverre Medbø;Intervjuobjekt
MNMA03021813;01.11.2013 18:00;Tord Hustveit;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Oda Holm Gulbrandsen;Script
MNMA03023413;25.11.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03023413;25.11.2013 18:00;Sverre Tom Radøy;Programleder
MNMA03023413;25.11.2013 18:00;Dag Dørum;Produsent
MNMA03023413;25.11.2013 18:00;Sidsel Wold;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Lars Haltbrekken;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Audun Lysbakken;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Sverre Lodgaard;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Eddi Eidsvåg;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Stian Berger Røsland;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Philip Lote;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Marit Arnstad;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Sylvi Listhaug;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Katja Christina Nordgaard;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Ine Eriksen Søreid;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Paal Bjørnestad;Intervjuobjekt
MNMA03023413;25.11.2013 18:00;Jens-Petter Kjemprud;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Bente Alice Westgård;Script
MNMA03023913;02.12.2013 18:00;Beate Haugtrø;Redigerer
MNMA03023913;02.12.2013 18:00;Anne Grosvold;Programleder
MNMA03023913;02.12.2013 18:00;Sigrid Sollund;Reporter
MNMA03023913;02.12.2013 18:00;Inger Marit Kolstadbråten;Reporter
MNMA03023913;02.12.2013 18:00;Heidi Røneid;Reporter
MNMA03023913;02.12.2013 18:00;Jelena Maria H. Gabo;Reporter
MNMA03023913;02.12.2013 18:00;Ida Thune Øritsland;Produsent
MNMA03023913;02.12.2013 18:00;Morten Jentoft;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Audun Lysbakken;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Bård Hoksrud;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Jonas Gardell;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Ane Tusvik Bonde;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Harald Bøckman;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Arild Humlen;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Bente Magny Bergersen;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Trude Evenshaug;Intervjuobjekt
MNMA03023913;02.12.2013 18:00;Bjørn Nistad;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Bente Alice Westgård;Script
MNMA03025313;20.12.2013 18:00;Finn Lie;Redigerer
MNMA03025313;20.12.2013 18:00;Erik Wold;Programleder
MNMA03025313;20.12.2013 18:00;Snorre Valen;Debattant
MNMA03025313;20.12.2013 18:00;Hans Rustad;Debattant
MNMA03025313;20.12.2013 18:00;Kari Lie;Reporter
MNMA03025313;20.12.2013 18:00;Axel Wilhelm Due;Reporter
MNMA03025313;20.12.2013 18:00;Jelena Maria H.Cabo;Reporter
MNMA03025313;20.12.2013 18:00;Hanne Marie Willoch;Reporter
MNMA03025313;20.12.2013 18:00;Magnus Bratten;Produsent
MNMA03025313;20.12.2013 18:00;Hans Wilhelm Steinfeld;Korrespondent
MNMA03025313;20.12.2013 18:00;Inge Andersen;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Jan Tore Sanner;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;John Ødbehr;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Børge Brende;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Einar Øverenget;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Snorre Valen;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Thomas Angell;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Jan Ledang;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Brita Skallerud;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Marit Arnstad;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Steinar Strøm;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Irina Lee;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Tove Karoline Knudsen;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Harry Arne Solberg;Intervjuobjekt
MNMA03025313;20.12.2013 18:00;Hallstin Bjercke;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Oda Holm Gulbrandsen;Script
MNMA03025413;23.12.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03025413;23.12.2013 18:00;Hege Holm;Programleder
MNMA03025413;23.12.2013 18:00;Magnus Bratten;Produsent
MNMA03025413;23.12.2013 18:00;Jens Stoltenberg;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Morten Jentoft;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Ida Børresen;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Jo Gjedrem;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Ane Tusvik Bonde;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Ole Mathismoen;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Sturla Stålsett;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Maren Esmark;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Kristine Foss;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Lars Andreas Lunde;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Jan Erik Fåne;Intervjuobjekt
MNMA03025413;23.12.2013 18:00;Petter Skippervold;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Tove Nilsen Søetorp;Script
NMAG03004014;26.02.2014 18:00;Hanne Lunaas;Redigerer
NMAG03004014;26.02.2014 18:00;Anne Grosvold;Programleder
NMAG03004014;26.02.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03004014;26.02.2014 18:00;Thomas Seltzer;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Bjørnar Moxnes;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Tove Smaadahl;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Anders Sømme Hammer;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Gunn Marit Helgesen;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Bård Vegar Solhjell;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Arvid Hallén;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Ragnhild Lied;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Morten Dæhlen;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Margunn Ebbesen;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Regina Alexandrova;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Carsten Jensen;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Trygve Odlo;Intervjuobjekt
NMAG03004014;26.02.2014 18:00;Mats Benner;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03007914;22.04.2014 18:00;Hilde Tosterud;Redigerer
NMAG03007914;22.04.2014 18:00;Sigrid Sollund;Programleder
NMAG03007914;22.04.2014 18:00;Eivind Waage;Produsent
NMAG03007914;22.04.2014 18:00;Knut Arild Hareide;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Audun Lysbakken;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Trine Skei Grande;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Solveig Horne;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Sverre Pedersen;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Haakon Bruun-Hanssen;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Espen Ottosen;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Leif Holst Jensen;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Ulf Ellervik;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Torhild Widwey;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Hans Petter Halvorsen;Intervjuobjekt
NMAG03007914;22.04.2014 18:00;Anton Steen;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03009214;09.05.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03009214;09.05.2014 18:00;Sigrid Sollund;Programleder
NMAG03009214;09.05.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03009214;09.05.2014 18:00;Magnus Takvam;Kommentator
NMAG03009214;09.05.2014 18:00;Erna Solberg;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Harald Magnus Andreassen;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Terje Tinholt;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Espen Barth Eide;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Åshild Mathisen;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Torbjørn Lothe;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Asle Toje;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Mina Ghabel Lunde;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Maria Gossé;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Jorunn Berland;Intervjuobjekt
NMAG03009214;09.05.2014 18:00;Gaute Brækken;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Oda Holm Gulbransden;Script
NMAG03010314;26.05.2014 18:00;Carl Johan Rimstad;Redigerer
NMAG03010314;26.05.2014 18:00;Hege Holm;Programleder
NMAG03010314;26.05.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03010314;26.05.2014 18:00;Magnus Takvam;Kommentator
NMAG03010314;26.05.2014 18:00;Åse Marit Befring;Korrespondent
NMAG03010314;26.05.2014 18:00;Jan Tore Sanner;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Sigve Brekke;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Henrik Asheim;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Eva Joly;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Marit Nybakk;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Steffen Handal;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Magnus Marsdal;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Kim Skaara;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Kristian Nordheim;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Guri Rosén;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Anne Finborud;Intervjuobjekt
NMAG03010314;26.05.2014 18:00;Else Marie Klæboe Haga;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03012614;26.06.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03012614;26.06.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03012614;26.06.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03012614;26.06.2014 18:00;Anders Tvegård;Korrespondent
NMAG03012614;26.06.2014 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
NMAG03012614;26.06.2014 18:00;Cecilie Hellestveit;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Audun Lysbakken;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Morten Bøås;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Heikki Holmås;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Per-Kristian Foss;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Bård Glad Pedersen;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Anders Tyvand;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Arild Humlen;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Bjørn Lyster;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Kristin Vinje;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Birgitte Jordahl;Intervjuobjekt
NMAG03012614;26.06.2014 18:00;Anders Kvernmo Langse;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Tove Nilsen Søetorp;Script
NMAG03013514;09.07.2014 18:00;Finn Lie;Redigerer
NMAG03013514;09.07.2014 18:00;Erik Wold;Programleder
NMAG03013514;09.07.2014 18:00;Arnt Stefansen;Reporter
NMAG03013514;09.07.2014 18:00;Sidsel Wold;Reporter
NMAG03013514;09.07.2014 18:00;Andrea Kvamme Hagen;Produsent
NMAG03013514;09.07.2014 18:00;Heikki Holmås;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Line Henriette Hjemdal;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Willy Tore Mørch;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Odd Karsten Tveit;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Berit Svendsen;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Olivia Salles;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Torkjell Leira;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Ola Nafstad;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Kristian Tonning Riise;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Live Kleveland;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Emil Andre Erstad;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Roar Thon;Intervjuobjekt
NMAG03013514;09.07.2014 18:00;Even Westerveld;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Bente Alice Westgård;Script
NMAG03016314;18.08.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03016314;18.08.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03016314;18.08.2014 18:00;Petter Sommer;Reporter
NMAG03016314;18.08.2014 18:00;Lin Gabrielsen;Reporter
NMAG03016314;18.08.2014 18:00;Lilly Fritzman;Reporter
NMAG03016314;18.08.2014 18:00;Adrian Nyhammer Olsen;Reporter
NMAG03016314;18.08.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03016314;18.08.2014 18:00;Magnus Takvam;Kommentator
NMAG03016314;18.08.2014 18:00;Kristin Halvorsen;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Espen Barth Eide;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Jan Egeland;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Lars Gule;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Torry Pedersen;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Steffen Handal;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Torgeir Micaelsen;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Linda Alzaghari;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Kristin Ørmen Johnsen;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Hege Mygland;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Thoril Widvey;Intervjuobjekt
NMAG03016314;18.08.2014 18:00;Stein B. Kvae;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Viviana Vega;Script
NMAG03016914;26.08.2014 18:00;Mari-Janne Myrhol;Redigerer
NMAG03016914;26.08.2014 18:00;Hege Holm;Programleder
NMAG03016914;26.08.2014 18:00;Runa Røed;Reporter
NMAG03016914;26.08.2014 18:00;Jaran Ree Michelsen;Reporter
NMAG03016914;26.08.2014 18:00;Ingvild Fjelltveit;Reporter
NMAG03016914;26.08.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03016914;26.08.2014 18:00;Magnus Takvam;Kommentator
NMAG03016914;26.08.2014 18:00;Sigurd Falkenberg Mikkelsen;Korrespondent
NMAG03016914;26.08.2014 18:00;Solveig Horne;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Jonas Gahr Støre;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Lars Gule;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Ine Eriksen Søreide;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Tor Bukkvoll;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Anders Grindaker;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Shazia Sarwar;Intervjuobjekt
NMAG03016914;26.08.2014 18:00;Britt T. Brestrup;Intervjuobjekt
NMAG03019614;02.10.2014 18:00;Tove Nilsen Søetorp;Script
NMAG03019614;02.10.2014 18:00;Carl Johan Rimstad;Redigerer
NMAG03019614;02.10.2014 18:00;Hege Holm;Programleder
NMAG03019614;02.10.2014 18:00;Andrea Kvamme Hagen;Produsent
NMAG03019614;02.10.2014 18:00;Magnus Takvam;Kommentator
